tick,timestamp,actual_d_yaw,pred_d_yaw,actual_d_pitch,pred_d_pitch,actual_jump,actual_sneak,actual_attack,actual_place,pred_jump_prob,pred_sneak_prob,pred_attack_prob,pred_place_prob,actual_place_block_type,pred_place_block_type_top1
1534,2026-08-04T18:33:06.824Z,0.18838501,-0.011438277,-0.37678146,-0.84936666,1,0,0,0,0.80864453,0.0007470253,0.0028690214,0.03986841,,minecraft:stained_hardened_clay
1535,2026-08-04T18:33:06.874Z,0.0,0.0019402951,0.0,-0.47786048,1,0,0,0,0.95556813,0.00063524605,0.0022447414,0.05805344,,minecraft:stained_hardened_clay
1536,2026-08-04T18:33:06.923Z,-2.5432816,0.06550302,-9.984646,-0.32700852,1,0,0,0,0.987941,0.0006144749,0.002220394,0.08032539,,minecraft:stained_hardened_clay
1537,2026-08-04T18:33:06.974Z,-6.216858,0.09200027,-5.18071,-0.23802224,1,0,0,0,0.9893216,0.0005727464,0.002140468,0.08084939,,minecraft:stained_hardened_clay
1538,2026-08-04T18:33:07.026Z,0.0,0.099144064,0.0,-0.14198832,1,0,0,0,0.98467326,0.000548668,0.0020949508,0.06996887,,minecraft:stained_hardened_clay
1539,2026-08-04T18:33:07.074Z,0.0,0.027354471,0.0,-0.0657319,1,0,0,0,0.9330158,0.00046769524,0.0017635872,0.03572365,,minecraft:stained_hardened_clay
1540,2026-08-04T18:33:07.123Z,0.0,-0.02906876,0.0,-0.44232124,1,0,0,0,0.62061846,0.0004417601,0.0019638734,0.019481272,,minecraft:stained_hardened_clay
1541,2026-08-04T18:33:07.176Z,0.0,-0.01922309,0.0,-0.7980782,1,0,0,0,0.19362564,0.0005532325,0.002559155,0.013381199,,minecraft:stained_hardened_clay
1542,2026-08-04T18:33:07.226Z,0.0,-0.005332358,0.0,-0.83104175,0,0,0,0,0.046841886,0.00074900733,0.0032652977,0.010128624,,minecraft:stained_hardened_clay
1543,2026-08-04T18:33:07.275Z,0.0,0.10793059,0.0,-0.686407,0,0,0,0,0.011039586,0.0008435381,0.003265481,0.0065964544,,minecraft:stained_hardened_clay
1544,2026-08-04T18:33:07.324Z,0.0,0.14614439,0.0,-0.51561385,0,0,0,0,0.0034350925,0.0010226322,0.0037441005,0.0047817416,,minecraft:stained_hardened_clay
1545,2026-08-04T18:33:07.374Z,0.0,0.14943671,0.0,0.09188906,0,0,0,0,0.0035236178,0.001530415,0.0043335548,0.006573927,,minecraft:stained_hardened_clay
1546,2026-08-04T18:33:07.424Z,0.0,0.13813436,0.0,0.054518126,0,0,0,0,0.0033143815,0.0018022037,0.0049132253,0.0067783394,,minecraft:stained_hardened_clay
1547,2026-08-04T18:33:07.475Z,0.0,0.13505667,0.0,0.043142326,0,0,0,0,0.0038526997,0.0020664877,0.0055133197,0.007597977,,minecraft:stained_hardened_clay
1548,2026-08-04T18:33:07.525Z,0.0,0.13484302,0.0,0.010972828,0,0,0,0,0.004163695,0.0022638945,0.005991932,0.008073642,,minecraft:stained_hardened_clay
1549,2026-08-04T18:33:07.573Z,0.0,0.07484337,0.0,0.16224974,0,0,0,0,0.0046973825,0.0020982707,0.0053058895,0.008703391,,minecraft:stained_hardened_clay
1550,2026-08-04T18:33:07.624Z,0.0,0.0921851,0.0,0.067547284,0,0,0,0,0.0036020451,0.0021520313,0.0054955413,0.008632238,,minecraft:stained_hardened_clay
1551,2026-08-04T18:33:07.674Z,0.0,0.11404354,0.0,0.07921318,0,0,0,0,0.0030865285,0.002164815,0.00567104,0.008674271,,minecraft:stained_hardened_clay
1552,2026-08-04T18:33:07.723Z,0.0,0.07145626,0.0,0.178208,0,0,0,0,0.0030652569,0.0024233,0.005844123,0.009140681,,minecraft:stained_hardened_clay
1553,2026-08-04T18:33:07.774Z,0.0,0.1455549,0.0,0.009705476,0,0,0,0,0.0034593276,0.002669539,0.00693668,0.010846243,,minecraft:stained_hardened_clay
1554,2026-08-04T18:33:07.825Z,0.0,0.16847008,0.0,-0.031835712,0,0,0,0,0.0046676807,0.003130083,0.008051782,0.013372236,,minecraft:stained_hardened_clay
1555,2026-08-04T18:33:07.873Z,0.0,0.19648924,0.0,-0.09435131,0,0,0,0,0.007214554,0.0033317837,0.0085587995,0.015791735,,minecraft:stained_hardened_clay
1556,2026-08-04T18:33:07.924Z,0.0,0.20996389,0.0,-0.24092379,0,0,0,0,0.010506625,0.003319123,0.009004799,0.01796743,,minecraft:stained_hardened_clay
1557,2026-08-04T18:33:07.977Z,8.289322,0.15939826,-43.23499,-1.4972501,0,0,0,0,0.0049971226,0.0025297944,0.011469288,0.008774898,,minecraft:stained_hardened_clay
1558,2026-08-04T18:33:08.024Z,0.0,0.14142731,0.0,-0.6541036,0,0,0,0,0.0024755253,0.00376716,0.012742194,0.010168617,,minecraft:stained_hardened_clay
1559,2026-08-04T18:33:08.079Z,0.0,0.106621616,0.0,0.02202744,0,0,0,0,0.0025091567,0.0046123625,0.011289958,0.014147213,,minecraft:stained_hardened_clay
1560,2026-08-04T18:33:08.124Z,0.0,0.07272922,0.0,0.2657458,0,0,0,0,0.0030824947,0.004906181,0.01047339,0.017570462,,minecraft:stained_hardened_clay
1561,2026-08-04T18:33:08.176Z,0.0,0.05896654,0.0,0.32242677,0,0,0,0,0.0033441365,0.00530329,0.010740632,0.019855136,,minecraft:stained_hardened_clay
1562,2026-08-04T18:33:08.229Z,0.0,0.048305273,0.0,0.35934165,0,0,0,0,0.0037296398,0.0058148573,0.01128345,0.022364024,,minecraft:stained_hardened_clay
1563,2026-08-04T18:33:08.275Z,0.0,0.04454799,0.0,0.390177,0,0,0,0,0.004281665,0.0062372712,0.011697159,0.024847602,,minecraft:stained_hardened_clay
1564,2026-08-04T18:33:08.324Z,0.0,0.045205347,0.0,0.4090757,0,0,0,0,0.0049008825,0.006545131,0.012028707,0.027017228,,minecraft:stained_hardened_clay
1565,2026-08-04T18:33:08.377Z,-0.18838501,0.04994323,-0.470974,0.41620263,0,0,0,0,0.00560002,0.006783272,0.012296674,0.029001614,,minecraft:stained_hardened_clay
1566,2026-08-04T18:33:08.426Z,0.18838501,0.054163985,-0.0941948,0.41794208,0,0,0,0,0.006171267,0.006972156,0.012529856,0.030575955,,minecraft:stained_hardened_clay
1567,2026-08-04T18:33:08.476Z,0.0,0.059639297,0.0,0.41105697,0,0,0,0,0.0067221327,0.007147335,0.012788424,0.031996805,,minecraft:stained_hardened_clay
1568,2026-08-04T18:33:08.525Z,0.0,0.06410494,0.0,0.4035096,0,0,0,0,0.0071434043,0.0072842035,0.013017489,0.03310804,,minecraft:stained_hardened_clay
1569,2026-08-04T18:33:08.581Z,0.0,0.06854477,0.0,0.3939497,0,0,0,0,0.0075098667,0.00740531,0.01323626,0.034049544,,minecraft:stained_hardened_clay
1570,2026-08-04T18:33:08.629Z,0.0,0.03753472,0.1883896,0.4437543,0,0,0,0,0.0061758603,0.0064250464,0.011507661,0.030649502,,minecraft:stained_hardened_clay
1571,2026-08-04T18:33:08.681Z,-1.5071182,0.015817508,4.3329606,0.5453083,0,0,0,0,0.006414726,0.0057690903,0.010073806,0.030022856,,minecraft:stained_hardened_clay
1572,2026-08-04T18:33:08.733Z,-3.391014,-0.011020731,11.774349,0.66343427,0,0,0,0,0.0075725345,0.005272413,0.008899024,0.03095064,,minecraft:stained_hardened_clay
1573,2026-08-04T18:33:08.778Z,-1.3187332,-0.022185557,6.8762197,0.7084027,0,0,0,0,0.008682829,0.004962255,0.008378242,0.031412397,,minecraft:stained_hardened_clay
1574,2026-08-04T18:33:08.830Z,0.094192505,-0.024587609,0.47097397,0.67699546,0,0,0,0,0.009088893,0.0048437864,0.008325682,0.031450596,,minecraft:stained_hardened_clay
1575,2026-08-04T18:33:08.877Z,0.0,0.020155497,0.0,0.48307315,0,0,0,0,0.0065715048,0.0051046885,0.009379432,0.031056272,,minecraft:stained_hardened_clay
1576,2026-08-04T18:33:08.925Z,0.0,0.035886228,0.0,0.36261353,0,0,0,0,0.0057210713,0.0058984566,0.011349316,0.03283787,,minecraft:stained_hardened_clay
1577,2026-08-04T18:33:08.981Z,0.0,0.041331038,0.0,0.31337553,0,0,0,0,0.005483129,0.0065200096,0.012730802,0.03433624,,minecraft:stained_hardened_clay
1578,2026-08-04T18:33:09.026Z,0.0,0.04452394,0.0,0.28555298,0,0,0,0,0.00554028,0.007088705,0.013891793,0.036101762,,minecraft:stained_hardened_clay
1579,2026-08-04T18:33:09.080Z,0.0,0.046153978,0.0,0.26369813,0,0,0,0,0.0057128854,0.0075544664,0.014853459,0.0377967,,minecraft:stained_hardened_clay
1580,2026-08-04T18:33:09.127Z,0.0,0.04715343,0.0,0.24513713,0,0,0,0,0.0058919988,0.007954856,0.01569819,0.03930878,,minecraft:stained_hardened_clay
1581,2026-08-04T18:33:09.184Z,0.0,0.05001098,0.0,0.2100662,0,0,0,0,0.0060294745,0.008346783,0.01666694,0.040484224,,minecraft:stained_hardened_clay
1582,2026-08-04T18:33:09.233Z,0.0,0.0502508,0.0,0.20015654,0,0,0,0,0.006015408,0.008484493,0.016998451,0.040687397,,minecraft:stained_hardened_clay
1583,2026-08-04T18:33:09.277Z,0.0,0.05230982,-0.94194794,0.21369675,0,0,0,0,0.0061426084,0.008427616,0.016824938,0.040644005,,minecraft:stained_hardened_clay
1584,2026-08-04T18:33:09.331Z,0.0,0.05204516,0.0,0.2000401,0,0,0,0,0.006504649,0.00857025,0.017213251,0.041675337,,minecraft:stained_hardened_clay
1585,2026-08-04T18:33:09.386Z,-1.2245407,0.050958954,0.7535572,0.21089724,0,0,0,0,0.0063985167,0.008502864,0.01701288,0.041266188,,minecraft:stained_hardened_clay
1586,2026-08-04T18:33:09.430Z,0.0,0.04979501,0.0,0.22537687,0,0,0,0,0.006322355,0.008364159,0.016669558,0.040731452,,minecraft:stained_hardened_clay
1587,2026-08-04T18:33:09.486Z,0.0,0.04787726,0.0,0.24826956,0,0,0,0,0.0062125493,0.008184162,0.016162682,0.03999384,,minecraft:stained_hardened_clay
1588,2026-08-04T18:33:09.532Z,0.0,0.0470229,0.0,0.25133768,0,0,0,0,0.005951317,0.008181601,0.016116282,0.039425522,,minecraft:stained_hardened_clay
1589,2026-08-04T18:33:09.587Z,0.0,0.06613142,0.0,0.17679566,0,0,0,0,0.0072182915,0.008571543,0.017155688,0.042403296,,minecraft:stained_hardened_clay
1590,2026-08-04T18:33:09.631Z,0.0,0.06497479,0.0,0.17353767,0,0,0,0,0.0071817865,0.008532592,0.017123403,0.04215587,,minecraft:stained_hardened_clay
1591,2026-08-04T18:33:09.682Z,0.0,0.063703366,0.0,0.1705141,0,0,0,0,0.007157846,0.008476181,0.01707868,0.041874252,,minecraft:stained_hardened_clay
1592,2026-08-04T18:33:09.733Z,0.0,0.062155984,0.0,0.16834074,0,0,0,0,0.0071487934,0.008409478,0.017022626,0.041594747,,minecraft:stained_hardened_clay
1593,2026-08-04T18:33:09.779Z,3.2026215,0.058858015,4.4271564,0.18110275,0,0,0,0,0.0072783376,0.008294994,0.01679618,0.041607425,,minecraft:stained_hardened_clay
1594,2026-08-04T18:33:09.834Z,6.5936356,0.05566206,7.3471947,0.15144014,0,0,0,0,0.0075284275,0.0062431144,0.0128140105,0.030067196,,minecraft:stained_hardened_clay
1595,2026-08-04T18:33:09.881Z,1.3187256,0.029276319,3.767788,0.1798192,0,0,0,0,0.006928398,0.0046912823,0.010123133,0.022965329,,minecraft:stained_hardened_clay
1596,2026-08-04T18:33:09.930Z,0.0,0.012363531,0.09419632,0.18860301,0,0,0,0,0.0061569093,0.003860555,0.008714605,0.018980745,,minecraft:stained_hardened_clay
1597,2026-08-04T18:33:09.982Z,0.0,0.0026141107,0.0,0.18805557,0,0,0,0,0.0056371195,0.003403864,0.007924187,0.016685925,,minecraft:stained_hardened_clay
1598,2026-08-04T18:33:10.029Z,0.0,-0.0036356673,0.0,0.18647346,0,0,0,0,0.005346161,0.0031210352,0.0074098706,0.015267858,,minecraft:stained_hardened_clay
1599,2026-08-04T18:33:10.081Z,0.0,-0.0065574944,0.0,0.18125108,0,0,0,0,0.005202031,0.0029188527,0.0070279757,0.014242656,,minecraft:stained_hardened_clay
1600,2026-08-04T18:33:10.131Z,0.0,-0.006606482,0.0,0.176527,0,0,0,0,0.0051218746,0.002756053,0.0067047807,0.013434801,,minecraft:stained_hardened_clay
1601,2026-08-04T18:33:10.180Z,-3.202629,-0.015544988,0.47097778,0.18091518,0,0,0,0,0.0059808264,0.0025380997,0.006187285,0.013009342,,minecraft:stained_hardened_clay
1602,2026-08-04T18:33:10.232Z,-3.0142365,-0.018277798,0.09419632,0.18005025,0,0,0,0,0.0066115116,0.002431181,0.0059191408,0.0128648495,,minecraft:stained_hardened_clay
1603,2026-08-04T18:33:10.282Z,-1.3187256,-0.021009367,0.18838882,0.16365868,0,0,0,0,0.007726967,0.0022894072,0.0056112916,0.012729922,,minecraft:stained_hardened_clay
1604,2026-08-04T18:33:10.331Z,0.0,-0.09749551,0.0,-0.0417496,0,0,0,0,0.016095819,0.0022233254,0.005575263,0.014209957,,minecraft:stained_hardened_clay
1605,2026-08-04T18:33:10.381Z,0.0,-0.15563343,0.0,-0.12359801,0,0,0,0,0.040324774,0.0018137756,0.0047905566,0.015442094,,minecraft:stained_hardened_clay
1606,2026-08-04T18:33:10.429Z,0.0,-0.12727344,0.0,-0.12236877,0,0,0,0,0.14011204,0.0018462139,0.005028447,0.024251688,,minecraft:stained_hardened_clay
1607,2026-08-04T18:33:10.480Z,0.0,-0.086968005,0.0,0.4261296,1,0,0,0,0.62415713,0.002046795,0.004385196,0.057352,,minecraft:stained_hardened_clay
1608,2026-08-04T18:33:10.528Z,0.0,-0.05854107,0.0,0.41802457,1,0,0,0,0.87546825,0.0018256502,0.004025868,0.083538875,,minecraft:stained_hardened_clay
1609,2026-08-04T18:33:10.578Z,-1.3187332,-0.06170672,-3.2026253,0.14416668,1,0,0,0,0.9339919,0.0013259333,0.0032459942,0.069443956,,minecraft:stained_hardened_clay
1610,2026-08-04T18:33:10.629Z,-1.6955109,-0.07227856,-1.6013184,-0.012328252,1,0,0,0,0.93876106,0.0009859214,0.0027021756,0.053587534,,minecraft:stained_hardened_clay
1611,2026-08-04T18:33:10.677Z,-0.094192505,-0.043809235,-0.18839264,-0.19960243,1,0,0,0,0.91318554,0.0007074892,0.0021563156,0.03807969,,minecraft:stained_hardened_clay
1612,2026-08-04T18:33:10.729Z,0.0,-0.011698209,0.0,-0.43959042,1,0,0,0,0.82476264,0.00061586034,0.0020533644,0.027268218,,minecraft:stained_hardened_clay
1613,2026-08-04T18:33:10.777Z,0.0,0.01310955,0.0,-0.11526354,1,0,0,0,0.84214634,0.00077931595,0.0022878621,0.035616368,,minecraft:stained_hardened_clay
1614,2026-08-04T18:33:10.826Z,0.0,0.02608855,0.0,-0.26098505,1,0,0,0,0.56269354,0.0009963494,0.002894191,0.03520652,,minecraft:stained_hardened_clay
1615,2026-08-04T18:33:10.876Z,0.0,0.06527489,0.0,-0.24124318,0,0,0,0,0.15424524,0.0013393991,0.0037053865,0.027586842,,minecraft:stained_hardened_clay
1616,2026-08-04T18:33:10.926Z,0.0,0.08006305,0.0,0.036277913,0,0,0,0,0.035749305,0.0018866595,0.0045943824,0.022918927,,minecraft:stained_hardened_clay
1617,2026-08-04T18:33:10.976Z,0.0,0.05520893,0.0,-0.43618646,0,0,0,0,0.0046222326,0.0012671942,0.003986865,0.0065850536,,minecraft:stained_hardened_clay
1618,2026-08-04T18:33:11.026Z,0.0,0.050557807,0.0,-0.14919154,0,0,0,0,0.0019553802,0.0011952013,0.003802691,0.00455468,,minecraft:stained_hardened_clay
1619,2026-08-04T18:33:11.077Z,0.0,0.03585416,0.0,0.009139553,0,0,0,0,0.0015402905,0.0011959479,0.003714262,0.0041394015,,minecraft:stained_hardened_clay
1620,2026-08-04T18:33:11.128Z,0.0,0.04013639,0.0,0.034344472,0,0,0,0,0.0014770516,0.0011989002,0.0036960843,0.0039826143,,minecraft:stained_hardened_clay
1621,2026-08-04T18:33:11.177Z,0.0,0.04875551,0.0,0.009094395,0,0,0,0,0.0015137042,0.0012027406,0.003726501,0.0039026611,,minecraft:stained_hardened_clay
1622,2026-08-04T18:33:11.228Z,0.0,0.038181975,0.0,0.07616944,0,0,0,0,0.0016195001,0.001262784,0.0037630445,0.004161568,,minecraft:stained_hardened_clay
1623,2026-08-04T18:33:11.278Z,0.7535629,0.090813376,-0.37678146,-0.08134407,0,0,0,0,0.0022572372,0.0014967032,0.004601102,0.005185677,,minecraft:stained_hardened_clay
1624,2026-08-04T18:33:11.326Z,2.6374664,0.08821765,-0.7535629,-0.1265975,0,0,0,0,0.005932776,0.0020139606,0.0054680062,0.0076007564,,minecraft:stained_hardened_clay
1625,2026-08-04T18:33:11.377Z,0.18838501,0.09340241,0.0,-0.032012098,0,0,0,0,0.013553827,0.0016456664,0.004476154,0.008954417,,minecraft:stained_hardened_clay
1626,2026-08-04T18:33:11.427Z,0.094192505,0.12147354,0.0,0.062511556,0,0,0,0,0.025665859,0.0013533469,0.0037124504,0.009663123,,minecraft:stained_hardened_clay
1627,2026-08-04T18:33:11.480Z,0.094192505,0.13836998,0.28258514,0.14056051,0,0,0,0,0.037903864,0.0011622654,0.0032095113,0.009978218,,minecraft:stained_hardened_clay
1628,2026-08-04T18:33:11.529Z,1.0361404,0.09426949,5.8400764,0.633974,0,0,0,1,0.13448216,0.0010692354,0.0026337036,0.012439334,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1629,2026-08-04T18:33:11.579Z,1.2245331,0.096965395,3.0142365,2.2430017,1,0,0,0,0.8678891,0.0009669918,0.0016496802,0.03839613,,minecraft:stained_hardened_clay
1630,2026-08-04T18:33:11.628Z,3.9562073,0.101197,18.556366,3.2614737,1,0,0,0,0.98746,0.0007335502,0.0010449104,0.09254632,,minecraft:stained_hardened_clay
1631,2026-08-04T18:33:11.677Z,2.1664734,0.06257131,4.4271545,3.648353,1,0,0,1,0.9947542,0.00053373456,0.0007941834,0.113230035,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1632,2026-08-04T18:33:11.726Z,0.094200134,0.03659579,0.565155,3.3668604,1,0,0,0,0.99568105,0.0005537798,0.0008529156,0.12334333,,minecraft:stained_hardened_clay
1633,2026-08-04T18:33:11.777Z,-2.4490585,0.030591235,3.0142365,2.7945356,1,0,0,1,0.9965192,0.00054671115,0.0009129099,0.13626453,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1634,2026-08-04T18:33:11.827Z,0.28258514,0.015480749,6.028488,2.2918823,1,0,0,0,0.99742055,0.0005059719,0.00093408243,0.1536288,,minecraft:stained_hardened_clay
1635,2026-08-04T18:33:11.877Z,0.0,-0.008736514,1.7896729,1.73055,1,0,0,0,0.9977779,0.00048738648,0.0010041551,0.1629775,,minecraft:stained_hardened_clay
1636,2026-08-04T18:33:11.926Z,0.0,-0.017974973,0.0,1.1300365,1,0,0,0,0.9978484,0.0004892864,0.0011250607,0.16604342,,minecraft:stained_hardened_clay
1637,2026-08-04T18:33:11.977Z,-0.2825775,-0.020911526,-0.18838501,0.111949824,1,0,0,1,0.99762064,0.0005146237,0.0014761201,0.16456084,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1638,2026-08-04T18:33:12.028Z,-0.2825775,-0.011143174,0.18838501,-0.25897947,1,0,0,0,0.9969021,0.00051168835,0.0016095848,0.15015219,,minecraft:stained_hardened_clay
1639,2026-08-04T18:33:12.077Z,0.0,0.0067485124,0.0,-0.38501668,1,0,0,0,0.9960141,0.0005090417,0.0016667403,0.1359059,,minecraft:stained_hardened_clay
1640,2026-08-04T18:33:12.128Z,0.0,0.027297087,0.0,0.017169401,1,0,0,0,0.99523973,0.00057007035,0.0017725704,0.12916806,,minecraft:stained_hardened_clay
1641,2026-08-04T18:33:12.178Z,0.0,0.020077132,0.0,0.6225206,1,0,0,0,0.99554706,0.00058519124,0.0016022994,0.12781145,,minecraft:stained_hardened_clay
1642,2026-08-04T18:33:12.227Z,2.3548584,-0.017091144,-0.37677765,1.2412105,1,0,0,1,0.9961934,0.0006376903,0.0014227701,0.1268881,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1643,2026-08-04T18:33:12.278Z,0.65935516,-0.0324948,2.637436,1.0144237,1,0,0,0,0.9958841,0.0004917078,0.0011752655,0.10706861,,minecraft:stained_hardened_clay
1644,2026-08-04T18:33:12.329Z,-3.5794373,-0.035206553,8.194969,0.9858101,1,0,0,0,0.9960524,0.00045737563,0.0011120897,0.103843175,,minecraft:stained_hardened_clay
1645,2026-08-04T18:33:12.379Z,-4.99234,-0.031370934,2.8698502,0.57351285,1,0,0,1,0.99652463,0.00045189334,0.0012301872,0.113454685,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1646,2026-08-04T18:33:12.429Z,1.2245255,-0.034262456,0.0,0.36040053,1,0,0,0,0.9975017,0.00046991737,0.0013497274,0.13276823,,minecraft:stained_hardened_clay
1647,2026-08-04T18:33:12.481Z,0.0,-0.03103486,0.0,-0.07432362,1,0,0,0,0.99735886,0.0004839944,0.0015141167,0.13590421,,minecraft:stained_hardened_clay
1648,2026-08-04T18:33:12.531Z,0.0,-0.053354345,0.0,0.25159544,1,0,0,0,0.9969465,0.00060155924,0.0017270057,0.14732145,,minecraft:stained_hardened_clay
1649,2026-08-04T18:33:12.581Z,0.0,-0.073132,0.0,0.462521,1,0,0,1,0.99710244,0.0006597435,0.00184988,0.16273807,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1650,2026-08-04T18:33:12.631Z,0.0,-0.08641694,0.0,0.41169378,1,0,0,0,0.9971168,0.00069719506,0.0019833616,0.17065737,,minecraft:stained_hardened_clay
1651,2026-08-04T18:33:12.680Z,0.0,-0.093785204,0.0,0.30033958,1,0,0,0,0.99698997,0.00072870735,0.0021089932,0.17309618,,minecraft:stained_hardened_clay
1652,2026-08-04T18:33:12.731Z,0.0,-0.097915515,0.0,0.22432679,1,0,0,0,0.9968321,0.00075116026,0.0021990396,0.17300218,,minecraft:stained_hardened_clay
1653,2026-08-04T18:33:12.781Z,0.0,-0.10051689,0.0,0.18181476,1,0,0,1,0.9966761,0.00076853094,0.002261566,0.17181359,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1654,2026-08-04T18:33:12.829Z,0.0,-0.095631234,0.0,-0.123436764,1,0,0,0,0.99567753,0.0008118017,0.0024947193,0.16290434,,minecraft:stained_hardened_clay
1655,2026-08-04T18:33:12.879Z,0.0,-0.09674983,0.0,-0.2498447,1,0,0,0,0.9950051,0.00085224665,0.0026817915,0.15947571,,minecraft:stained_hardened_clay
1656,2026-08-04T18:33:12.930Z,0.0,-0.09770915,0.0,0.23019537,1,0,0,0,0.9965848,0.0008545686,0.0025264097,0.17999254,,minecraft:stained_hardened_clay
1657,2026-08-04T18:33:12.980Z,0.0,-0.0982302,0.0,0.40665486,1,0,0,1,0.99708986,0.00082181173,0.0023921533,0.18833865,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1658,2026-08-04T18:33:13.029Z,0.0,-0.07797633,0.0,0.069237955,1,0,0,0,0.99701273,0.0007924413,0.002633552,0.19077465,,minecraft:stained_hardened_clay
1659,2026-08-04T18:33:13.078Z,0.0,-0.050937936,0.0,-0.21515411,1,0,0,0,0.9964606,0.0008386412,0.0029530688,0.19113046,,minecraft:stained_hardened_clay
1660,2026-08-04T18:33:13.130Z,0.0,-0.034164142,0.0,-0.14852907,1,0,0,0,0.99614197,0.00086328824,0.0030038534,0.19033912,,minecraft:stained_hardened_clay
1661,2026-08-04T18:33:13.178Z,0.0,-0.035555,0.0,0.033965446,1,0,0,1,0.9961747,0.0008756892,0.0029801074,0.19508177,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1662,2026-08-04T18:33:13.229Z,0.0,-0.035426695,0.0,0.060852654,1,0,0,0,0.9961733,0.0008669717,0.0029336794,0.1969582,,minecraft:stained_hardened_clay
1663,2026-08-04T18:33:13.278Z,0.0,-0.03301288,0.0,0.001053445,1,0,0,0,0.99597424,0.00086252636,0.0029389411,0.19509336,,minecraft:stained_hardened_clay
1664,2026-08-04T18:33:13.329Z,0.0,-0.01635326,0.0,-0.33310503,1,0,0,0,0.9945919,0.0009118576,0.0032804327,0.19083211,,minecraft:stained_hardened_clay
1665,2026-08-04T18:33:13.378Z,0.0,-0.007422276,0.0,-0.46889764,1,0,0,1,0.9932012,0.0009597136,0.0035152496,0.18478343,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1666,2026-08-04T18:33:13.428Z,0.0,-0.0134387165,0.0,0.03765578,1,0,0,0,0.9953336,0.0009453934,0.003161107,0.19725011,,minecraft:stained_hardened_clay
1667,2026-08-04T18:33:13.478Z,0.0,-0.014327202,0.0,0.22392616,1,0,0,0,0.9959443,0.00089973403,0.0029400575,0.20124477,,minecraft:stained_hardened_clay
1668,2026-08-04T18:33:13.527Z,0.0,-0.00026061386,0.0,0.13264176,1,0,0,0,0.996747,0.0007881889,0.0024201504,0.2079191,,minecraft:stained_hardened_clay
1669,2026-08-04T18:33:13.578Z,0.0,0.008245103,0.0,-0.026776657,1,0,0,1,0.9968652,0.0007190011,0.0023262657,0.20483808,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1670,2026-08-04T18:33:13.626Z,0.0,0.016750582,0.0,-0.19607364,1,0,0,0,0.9968656,0.0006807934,0.0022822397,0.19884399,,minecraft:stained_hardened_clay
1671,2026-08-04T18:33:13.676Z,0.0,0.020719789,0.0,-0.2553056,1,0,0,0,0.9968465,0.00065503834,0.0022175086,0.19343089,,minecraft:stained_hardened_clay
1672,2026-08-04T18:33:13.725Z,0.0,0.024449773,0.0,-0.26778468,1,0,0,0,0.9967566,0.00063765683,0.002157148,0.18686333,,minecraft:stained_hardened_clay
1673,2026-08-04T18:33:13.776Z,0.0,0.025279067,0.0,-0.23197353,1,0,0,1,0.9967139,0.0006189791,0.0020755532,0.18115969,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1674,2026-08-04T18:33:13.825Z,0.0,0.047699727,0.0,-0.6227396,1,0,0,0,0.9954733,0.0006274332,0.0022178865,0.16584127,,minecraft:stained_hardened_clay
1675,2026-08-04T18:33:13.875Z,0.0,0.060666688,0.0,-0.8613718,1,0,0,0,0.9939581,0.0006206293,0.002288771,0.150166,,minecraft:stained_hardened_clay
1676,2026-08-04T18:33:13.926Z,0.0,0.04534217,0.0,-0.15758914,1,0,0,0,0.9963111,0.0006153871,0.0020326346,0.1667935,,minecraft:stained_hardened_clay
1677,2026-08-04T18:33:13.975Z,0.0,0.027995221,0.0,0.24391976,1,0,0,1,0.99697244,0.0005789605,0.0018069631,0.17294987,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1678,2026-08-04T18:33:14.026Z,0.0,0.03596139,0.0,0.7579862,1,0,0,0,0.99696016,0.0005493221,0.0014580284,0.16664216,,minecraft:stained_hardened_clay
1679,2026-08-04T18:33:14.074Z,0.0,0.030688696,0.0,1.0059482,1,0,0,0,0.99667275,0.0005359741,0.0013296962,0.16333856,,minecraft:stained_hardened_clay
1680,2026-08-04T18:33:14.124Z,0.0,0.035399355,0.0,0.62478626,1,0,0,0,0.9958954,0.0005370731,0.0014134874,0.15866336,,minecraft:stained_hardened_clay
1681,2026-08-04T18:33:14.174Z,0.0,0.020488694,0.0,0.10578584,1,0,0,1,0.9954561,0.00056333025,0.0016566907,0.16386887,minecraft:stained_hardened_clay,minecraft:stained_hardened_clay
1682,2026-08-04T18:33:14.224Z,0.0,0.019266233,0.0,-0.63279647,1,0,0,0,0.99400973,0.00058859,0.001978724,0.1568398,,minecraft:stained_hardened_clay
